Case study,Reference family,Summary,LLM,Role,Example,Insight,Evidence,Repetition,Output,BLEU,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,Flesch Reading Ease
grazing,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/67_grazing_insights+example_plot_rep3/02_summaries/t5.txt,0.002844,0.112490,0.349776,0.056180,0.139013,13.970167
milk_consumption,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/67_milk_consumption_insights+example_plot_rep3/02_summaries/bart.txt,0.037186,0.165129,0.398927,0.121864,0.178891,24.608289
milk_consumption,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/67_milk_consumption_insights+example_plot_rep3/02_summaries/bert.txt,0.019067,0.250616,0.409316,0.091270,0.145689,-14.276956
milk_consumption,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/67_milk_consumption_insights+example_plot_rep3/02_summaries/longformer_ext.txt,0.012102,0.170054,0.367733,0.058224,0.148256,17.716110
milk_consumption,gpt5.2_short,none,moonshotai/kimi-k2.5,No,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/67_milk_consumption_insights+example_plot_rep3/02_summaries/none.txt,0.021486,0.278778,0.265290,0.119252,0.138294,10.674371
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/67_milk_consumption_insights+example_plot_rep3/02_summaries/t5.txt,0.009268,0.138986,0.357208,0.083560,0.145059,19.575529
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/68_fauna_insights+example_table_rep3/02_summaries/bart.txt,0.034894,0.217800,0.452582,0.088429,0.174648,3.897028
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/68_fauna_insights+example_table_rep3/02_summaries/bert.txt,0.005788,0.269178,0.302135,0.060805,0.105911,-10.618502
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/68_fauna_insights+example_table_rep3/02_summaries/longformer_ext.txt,0.013000,0.179689,0.384205,0.053476,0.134472,-11.010688
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,No,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/68_fauna_insights+example_table_rep3/02_summaries/none.txt,0.006827,0.195314,0.129515,0.042891,0.061380,8.721993
fauna,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/68_fauna_insights+example_table_rep3/02_summaries/t5.txt,0.044207,0.206775,0.431211,0.086420,0.170431,13.573225
grazing,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/68_grazing_insights+example_table_rep3/02_summaries/bart.txt,0.012617,0.156202,0.412229,0.086957,0.149901,16.418056
grazing,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/68_grazing_insights+example_table_rep3/02_summaries/bert.txt,0.014297,0.261091,0.450420,0.089736,0.142297,-1.367866
grazing,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/68_grazing_insights+example_table_rep3/02_summaries/longformer_ext.txt,0.013603,0.170839,0.385795,0.056589,0.124294,38.293017
grazing,gpt5.2_short,none,moonshotai/kimi-k2.5,No,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/68_grazing_insights+example_table_rep3/02_summaries/none.txt,0.007516,0.254896,0.231374,0.071222,0.097682,11.473475
grazing,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/68_grazing_insights+example_table_rep3/02_summaries/t5.txt,0.004056,0.143032,0.379455,0.077731,0.146751,15.108790
milk_consumption,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/68_milk_consumption_insights+example_table_rep3/02_summaries/bart.txt,0.017604,0.156860,0.373379,0.072727,0.146932,8.913013
milk_consumption,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/68_milk_consumption_insights+example_table_rep3/02_summaries/bert.txt,0.018219,0.261855,0.407283,0.076739,0.146622,-9.185171
milk_consumption,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/68_milk_consumption_insights+example_table_rep3/02_summaries/longformer_ext.txt,0.013620,0.178644,0.380591,0.074412,0.150114,18.540164
milk_consumption,gpt5.2_short,none,moonshotai/kimi-k2.5,No,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/68_milk_consumption_insights+example_table_rep3/02_summaries/none.txt,0.017375,0.263011,0.235315,0.091248,0.117125,7.447015
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/68_milk_consumption_insights+example_table_rep3/02_summaries/t5.txt,0.017899,0.158470,0.365233,0.068602,0.152766,23.494917
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/69_fauna_insights+example_plot_plus_table_rep3/02_summaries/bart.txt,0.022195,0.247655,0.459459,0.099278,0.176577,12.094181
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/69_fauna_insights+example_plot_plus_table_rep3/02_summaries/bert.txt,0.009361,0.266177,0.311147,0.067416,0.101043,-7.895107
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/69_fauna_insights+example_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.020734,0.189322,0.365314,0.064695,0.118081,12.939322
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/69_fauna_insights+example_plot_plus_table_rep3/02_summaries/none.txt,0.007366,0.190202,0.125841,0.044524,0.060448,10.939018
fauna,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/69_fauna_insights+example_plot_plus_table_rep3/02_summaries/t5.txt,0.036102,0.232870,0.457516,0.069224,0.162465,10.528156
grazing,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/69_grazing_insights+example_plot_plus_table_rep3/02_summaries/bart.txt,0.010533,0.156099,0.396711,0.078270,0.139774,19.028250
grazing,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/69_grazing_insights+example_plot_plus_table_rep3/02_summaries/bert.txt,0.012159,0.262173,0.482089,0.105775,0.155434,2.801613
grazing,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/69_grazing_insights+example_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.014419,0.163020,0.323911,0.058148,0.128342,-2.726189
grazing,gpt5.2_short,none,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/69_grazing_insights+example_plot_plus_table_rep3/02_summaries/none.txt,0.006360,0.265995,0.254915,0.076871,0.102147,14.023934
grazing,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/69_grazing_insights+example_plot_plus_table_rep3/02_summaries/t5.txt,0.008115,0.149122,0.380468,0.069317,0.134283,7.232483
milk_consumption,gpt5.2_short,bart,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/69_milk_consumption_insights+example_plot_plus_table_rep3/02_summaries/bart.txt,0.013740,0.161344,0.384880,0.094664,0.166667,26.211667
milk_consumption,gpt5.2_short,bert,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/69_milk_consumption_insights+example_plot_plus_table_rep3/02_summaries/bert.txt,0.018007,0.268335,0.435167,0.089479,0.149312,-5.226984
milk_consumption,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/69_milk_consumption_insights+example_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.014349,0.184630,0.389831,0.067901,0.134052,-5.880506
milk_consumption,gpt5.2_short,none,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/69_milk_consumption_insights+example_plot_plus_table_rep3/02_summaries/none.txt,0.015135,0.270260,0.256254,0.099331,0.118770,14.857941
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,No,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/69_milk_consumption_insights+example_plot_plus_table_rep3/02_summaries/t5.txt,0.007060,0.145853,0.356546,0.076279,0.159703,33.337938
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/70_fauna_all_three_plot_rep3/02_summaries/bart.txt,0.036160,0.231951,0.481446,0.072450,0.173168,22.440834
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/70_fauna_all_three_plot_rep3/02_summaries/bert.txt,0.009646,0.266920,0.315136,0.072848,0.116625,-6.537036
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/70_fauna_all_three_plot_rep3/02_summaries/longformer_ext.txt,0.024712,0.229686,0.400300,0.054054,0.139430,-15.683561
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/70_fauna_all_three_plot_rep3/02_summaries/none.txt,0.007347,0.197224,0.132262,0.049647,0.064580,7.041668
fauna,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/70_fauna_all_three_plot_rep3/02_summaries/t5.txt,0.010074,0.189211,0.449532,0.041710,0.145682,13.815957
grazing,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/70_grazing_all_three_plot_rep3/02_summaries/bart.txt,0.007537,0.172922,0.427126,0.068966,0.159919,23.013975
grazing,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/70_grazing_all_three_plot_rep3/02_summaries/bert.txt,0.010039,0.265295,0.455187,0.078303,0.130364,-0.836018
grazing,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/70_grazing_all_three_plot_rep3/02_summaries/longformer_ext.txt,0.000259,0.037120,0.093023,0.009324,0.062791,-91.652221
grazing,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/70_grazing_all_three_plot_rep3/02_summaries/none.txt,0.010732,0.253669,0.243367,0.071754,0.101990,12.677707
grazing,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/70_grazing_all_three_plot_rep3/02_summaries/t5.txt,0.006521,0.142957,0.384946,0.060345,0.137634,32.228132
milk_consumption,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/70_milk_consumption_all_three_plot_rep3/02_summaries/bart.txt,0.019164,0.155259,0.393617,0.108348,0.170213,23.725734
milk_consumption,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/70_milk_consumption_all_three_plot_rep3/02_summaries/bert.txt,0.018139,0.268362,0.406977,0.086324,0.132752,-8.431744
milk_consumption,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/70_milk_consumption_all_three_plot_rep3/02_summaries/longformer_ext.txt,0.025563,0.182517,0.392620,0.078344,0.149077,-5.191858
milk_consumption,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/70_milk_consumption_all_three_plot_rep3/02_summaries/none.txt,0.013906,0.262906,0.241816,0.098239,0.108765,12.154712
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/70_milk_consumption_all_three_plot_rep3/02_summaries/t5.txt,0.015271,0.153834,0.374138,0.072539,0.155172,21.800107
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/71_fauna_all_three_table_rep3/02_summaries/bart.txt,0.042598,0.224405,0.450549,0.073394,0.161172,9.527305
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/71_fauna_all_three_table_rep3/02_summaries/bert.txt,0.007018,0.270932,0.304589,0.057007,0.113133,-9.980824
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/71_fauna_all_three_table_rep3/02_summaries/longformer_ext.txt,0.024848,0.232061,0.418210,0.054096,0.154321,15.851803
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/71_fauna_all_three_table_rep3/02_summaries/none.txt,0.006991,0.189039,0.124709,0.036189,0.060025,6.259771
fauna,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/71_fauna_all_three_table_rep3/02_summaries/t5.txt,0.018091,0.196944,0.422732,0.045954,0.131605,17.686588
grazing,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/71_grazing_all_three_table_rep3/02_summaries/bart.txt,0.004662,0.153919,0.376636,0.042381,0.134945,22.477350
grazing,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/71_grazing_all_three_table_rep3/02_summaries/bert.txt,0.008598,0.249229,0.388360,0.061441,0.118519,-13.522363
grazing,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/71_grazing_all_three_table_rep3/02_summaries/longformer_ext.txt,0.010378,0.155620,0.298188,0.031353,0.097199,-33.154538
grazing,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/71_grazing_all_three_table_rep3/02_summaries/none.txt,0.007132,0.242731,0.215755,0.057842,0.086147,5.998501
grazing,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/71_grazing_all_three_table_rep3/02_summaries/t5.txt,0.005860,0.139189,0.340557,0.045502,0.113519,16.301959
milk_consumption,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/71_milk_consumption_all_three_table_rep3/02_summaries/bart.txt,0.046329,0.215155,0.446023,0.112376,0.166193,23.359211
milk_consumption,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/71_milk_consumption_all_three_table_rep3/02_summaries/bert.txt,0.013964,0.275515,0.358557,0.082803,0.120934,-4.901637
milk_consumption,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/71_milk_consumption_all_three_table_rep3/02_summaries/longformer_ext.txt,0.029561,0.224466,0.457411,0.083277,0.150235,7.324994
milk_consumption,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/71_milk_consumption_all_three_table_rep3/02_summaries/none.txt,0.008685,0.208873,0.171521,0.066691,0.083530,13.144977
milk_consumption,gpt5.2_short,t5,moonshotai/kimi-k2.5,Yes,Yes,Yes,table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/71_milk_consumption_all_three_table_rep3/02_summaries/t5.txt,0.022250,0.171326,0.406913,0.077105,0.150825,14.570476
fauna,gpt5.2_short,bart,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/72_fauna_all_three_plot_plus_table_rep3/02_summaries/bart.txt,0.054402,0.225232,0.444444,0.078578,0.181139,9.917740
fauna,gpt5.2_short,bert,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/72_fauna_all_three_plot_plus_table_rep3/02_summaries/bert.txt,0.008411,0.268455,0.304992,0.067135,0.116225,-6.727498
fauna,gpt5.2_short,longformer_ext,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/72_fauna_all_three_plot_plus_table_rep3/02_summaries/longformer_ext.txt,0.024253,0.243784,0.370667,0.065421,0.132000,3.453162
fauna,gpt5.2_short,none,moonshotai/kimi-k2.5,Yes,Yes,Yes,plot+table,3,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/72_fauna_all_three_plot_plus_table_rep3/02_summaries/none.txt,0.007324,0.184321,0.121955,0.043355,0.060843,6.656749
